0.42353	0.03529	0.57647
0.43451	0.03843	0.56549
0.44549	0.04157	0.55451
0.45647	0.04471	0.54353
0.46745	0.04784	0.53255
0.47843	0.05098	0.52157
0.48941	0.05412	0.51059
0.50039	0.05725	0.49961
0.51137	0.06039	0.48863
0.52235	0.06353	0.47765
0.53333	0.06667	0.46667
0.54431	0.06980	0.45569
0.55529	0.07294	0.44471
0.56627	0.07608	0.43373
0.57725	0.07922	0.42275
0.58824	0.08235	0.41176
0.59922	0.08549	0.40078
0.61020	0.08863	0.38980
0.62118	0.09176	0.37882
0.63216	0.09490	0.36784
0.64314	0.09804	0.35686
0.65412	0.10118	0.34588
0.66510	0.10431	0.33490
0.67608	0.10745	0.32392
0.68706	0.11059	0.31294
0.69804	0.11373	0.30196
0.70902	0.11686	0.29098
0.72000	0.12000	0.28000
0.73098	0.12314	0.26902
0.74196	0.12627	0.25804
0.75294	0.12941	0.24706
0.76392	0.13255	0.23608
0.77490	0.13569	0.22510
0.78588	0.13882	0.21412
0.79686	0.14196	0.20314
0.80784	0.14510	0.19216
0.81882	0.14824	0.18118
0.82980	0.15137	0.17020
0.84078	0.15451	0.15922
0.85176	0.15765	0.14824
0.86275	0.16078	0.13725
0.87373	0.16392	0.12627
0.88471	0.16706	0.11529
0.89569	0.17020	0.10431
0.90667	0.17333	0.09333
0.91765	0.17647	0.08235
0.92863	0.17961	0.07137
0.93961	0.18275	0.06039
0.95059	0.18588	0.04941
0.96157	0.18902	0.03843
0.97255	0.19216	0.02745
0.98353	0.19529	0.01647
0.99451	0.19843	0.00549
1.00000	0.20627	0.00000
1.00000	0.21882	0.00000
1.00000	0.23137	0.00000
1.00000	0.24392	0.00000
1.00000	0.25647	0.00000
1.00000	0.26902	0.00000
1.00000	0.28157	0.00000
1.00000	0.29412	0.00000
1.00000	0.30667	0.00000
1.00000	0.31922	0.00000
1.00000	0.33176	0.00000
1.00000	0.34431	0.00000
1.00000	0.35686	0.00000
1.00000	0.36941	0.00000
1.00000	0.38196	0.00000
1.00000	0.39451	0.00000
1.00000	0.40706	0.00000
1.00000	0.41961	0.00000
1.00000	0.43216	0.00000
1.00000	0.44471	0.00000
1.00000	0.45725	0.00000
1.00000	0.46980	0.00000
1.00000	0.48235	0.00000
1.00000	0.49490	0.00000
1.00000	0.50745	0.00000
1.00000	0.52000	0.00000
1.00000	0.53255	0.00000
1.00000	0.54510	0.00000
1.00000	0.55765	0.00000
1.00000	0.57020	0.00000
1.00000	0.58275	0.00000
1.00000	0.59529	0.00000
1.00000	0.60784	0.00000
1.00000	0.62039	0.00000
1.00000	0.63294	0.00000
1.00000	0.64549	0.00000
1.00000	0.65804	0.00000
1.00000	0.67059	0.00000
1.00000	0.68314	0.00000
1.00000	0.69569	0.00000
1.00000	0.70824	0.00000
1.00000	0.72078	0.00000
1.00000	0.73333	0.00000
1.00000	0.74588	0.00000
1.00000	0.75843	0.00000
1.00000	0.77098	0.00000
1.00000	0.78353	0.00000
1.00000	0.79608	0.00000
1.00000	0.80863	0.00000
1.00000	0.82118	0.00000
1.00000	0.83373	0.00000
1.00000	0.84627	0.00000
1.00000	0.85882	0.00000
1.00000	0.87137	0.00000
1.00000	0.88392	0.00000
1.00000	0.89647	0.00000
1.00000	0.90902	0.00000
1.00000	0.92157	0.00000
1.00000	0.93412	0.00000
1.00000	0.94667	0.00000
1.00000	0.95922	0.00000
1.00000	0.97176	0.00000
1.00000	0.98431	0.00000
1.00000	0.99686	0.00000
1.00000	1.00000	0.01176
1.00000	1.00000	0.02745
1.00000	1.00000	0.04314
1.00000	1.00000	0.05882
1.00000	1.00000	0.07451
1.00000	1.00000	0.09020
1.00000	1.00000	0.10588
1.00000	1.00000	0.12157
1.00000	1.00000	0.13725
1.00000	1.00000	0.15294
1.00000	1.00000	0.16863
1.00000	1.00000	0.18431
1.00000	1.00000	0.20000
1.00000	1.00000	0.21569
1.00000	1.00000	0.23137
1.00000	1.00000	0.24706
1.00000	1.00000	0.26275
1.00000	1.00000	0.27843
1.00000	1.00000	0.29412
1.00000	1.00000	0.30980
1.00000	1.00000	0.32549
1.00000	1.00000	0.34118
1.00000	1.00000	0.35686
1.00000	1.00000	0.37255
1.00000	1.00000	0.38824
1.00000	1.00000	0.40392
1.00000	1.00000	0.41961
1.00000	1.00000	0.43529
1.00000	1.00000	0.45098
1.00000	1.00000	0.46667
1.00000	1.00000	0.48235
1.00000	1.00000	0.49804
1.00000	1.00000	0.51373
1.00000	1.00000	0.52941
1.00000	1.00000	0.54510
1.00000	1.00000	0.56078
1.00000	1.00000	0.57647
1.00000	1.00000	0.59216
1.00000	1.00000	0.60784
1.00000	1.00000	0.62353
1.00000	1.00000	0.63922
1.00000	1.00000	0.65490
1.00000	1.00000	0.67059
1.00000	1.00000	0.68627
1.00000	1.00000	0.70196
1.00000	1.00000	0.71765
1.00000	1.00000	0.73333
1.00000	1.00000	0.74902
1.00000	1.00000	0.76471
1.00000	1.00000	0.78039
1.00000	1.00000	0.79608
1.00000	1.00000	0.81176
1.00000	1.00000	0.82745
1.00000	1.00000	0.84314
1.00000	1.00000	0.85882
1.00000	1.00000	0.87451
1.00000	1.00000	0.89020
1.00000	1.00000	0.90588
1.00000	1.00000	0.92157
1.00000	1.00000	0.93725
1.00000	1.00000	0.95294
1.00000	1.00000	0.96863
1.00000	1.00000	0.98431
1.00000	1.00000	1.00000
0.00000	0.00000	0.00000
0.00784	0.00000	0.00000
0.01569	0.00000	0.00000
0.02353	0.00000	0.00000
0.03137	0.00000	0.00000
0.03922	0.00000	0.00000
0.04706	0.00000	0.00000
0.05490	0.00000	0.00000
0.06275	0.00000	0.00000
0.07059	0.00000	0.00000
0.07843	0.00000	0.00000
0.08627	0.00000	0.00000
0.09412	0.00000	0.00000
0.10196	0.00000	0.00000
0.10980	0.00000	0.00000
0.11765	0.00000	0.00000
0.12549	0.00000	0.00000
0.13333	0.00000	0.00000
0.14118	0.00000	0.00000
0.14902	0.00000	0.00000
0.15686	0.00000	0.00000
0.16471	0.00000	0.00000
0.17255	0.00000	0.00000
0.18039	0.00000	0.00000
0.18824	0.00000	0.00000
0.19608	0.00000	0.00000
0.20392	0.00000	0.00000
0.21176	0.00000	0.00000
0.21961	0.00000	0.00000
0.22745	0.00000	0.00000
0.23529	0.00000	0.00000
0.24314	0.00000	0.00000
0.25098	0.00000	0.00000
0.25882	0.00000	0.00000
0.26667	0.00000	0.00000
0.27451	0.00000	0.00000
0.28235	0.00000	0.00000
0.29020	0.00000	0.00000
0.29804	0.00000	0.00000
0.30588	0.00000	0.00000
0.31373	0.00000	0.00000
0.32157	0.00000	0.00000
0.32941	0.00000	0.00000
0.33725	0.00000	0.00000
0.34510	0.00000	0.00000
0.35294	0.00000	0.00000
0.36078	0.00000	0.00000
0.36863	0.00000	0.00000
0.37647	0.00000	0.00000
0.38431	0.00000	0.00000
0.39216	0.00000	0.00000
0.40000	0.00000	0.00000
0.40784	0.00000	0.00000
0.41569	0.00000	0.00000
0.42353	0.00000	0.00000
0.43137	0.00000	0.00000
0.43922	0.00000	0.00000
0.44706	0.00000	0.00000
0.45490	0.00000	0.00000
0.46275	0.00000	0.00000
0.47059	0.00000	0.00000
0.47843	0.00000	0.00000
0.48627	0.00000	0.00000
0.49412	0.00000	0.00000
0.50196	0.00078	0.00000
0.50980	0.00392	0.00000
0.51765	0.00706	0.00000
0.52549	0.01020	0.00000
0.53333	0.01333	0.00000
0.54118	0.01647	0.00000
0.54902	0.01961	0.00000
0.55686	0.02275	0.00000
0.56471	0.02588	0.00000
0.57255	0.02902	0.00000
0.58039	0.03216	0.00000
0.58824	0.03529	0.00000
0.59608	0.03843	0.00000
0.60392	0.04157	0.00000
0.61176	0.04471	0.00000
0.61961	0.04784	0.00000
0.62745	0.05098	0.00000
0.63529	0.05412	0.00000
0.64314	0.05725	0.00000
0.65098	0.06039	0.00000
0.65882	0.06353	0.00000
0.66667	0.06667	0.00000
0.67451	0.06980	0.00000
0.68235	0.07294	0.00000
0.69020	0.07608	0.00000
0.69804	0.07922	0.00000
0.70588	0.08235	0.00000
0.71373	0.08549	0.00000
0.72157	0.08863	0.00000
0.72941	0.09176	0.00000
0.73725	0.09490	0.00000
0.74510	0.09804	0.00000
0.75294	0.10118	0.00000
0.76078	0.10431	0.00000
0.76863	0.10745	0.00000
0.77647	0.11059	0.00000
0.78431	0.11373	0.00000
0.79216	0.11686	0.00000
0.80000	0.12000	0.00000
0.80784	0.12314	0.00000
0.81569	0.12627	0.00000
0.82353	0.12941	0.00000
0.83137	0.13255	0.00000
0.83922	0.13569	0.00000
0.84706	0.13882	0.00000
0.85490	0.14196	0.00000
0.86275	0.14510	0.00000
0.87059	0.14824	0.00000
0.87843	0.15137	0.00000
0.88627	0.15451	0.00000
0.89412	0.15765	0.00000
0.90196	0.16078	0.00000
0.90980	0.16392	0.00000
0.91765	0.16706	0.00000
0.92549	0.17020	0.00000
0.93333	0.17333	0.00000
0.94118	0.17647	0.00000
0.94902	0.17961	0.00000
0.95686	0.18275	0.00000
0.96471	0.18588	0.00000
0.97255	0.18902	0.00000
0.98039	0.19216	0.00000
0.98824	0.19529	0.00000
0.99608	0.19843	0.00000
1.00000	0.20627	0.00000
1.00000	0.21882	0.00000
1.00000	0.23137	0.00000
1.00000	0.24392	0.00000
1.00000	0.25647	0.00000
1.00000	0.26902	0.00000
1.00000	0.28157	0.00000
1.00000	0.29412	0.00000
1.00000	0.30667	0.00000
1.00000	0.31922	0.00000
1.00000	0.33176	0.00000
1.00000	0.34431	0.00000
1.00000	0.35686	0.00000
1.00000	0.36941	0.00000
1.00000	0.38196	0.00000
1.00000	0.39451	0.00000
1.00000	0.40706	0.00000
1.00000	0.41961	0.00000
1.00000	0.43216	0.00000
1.00000	0.44471	0.00000
1.00000	0.45725	0.00000
1.00000	0.46980	0.00000
1.00000	0.48235	0.00000
1.00000	0.49490	0.00000
1.00000	0.50745	0.00000
1.00000	0.52000	0.00000
1.00000	0.53255	0.00000
1.00000	0.54510	0.00000
1.00000	0.55765	0.00000
1.00000	0.57020	0.00000
1.00000	0.58275	0.00000
1.00000	0.59529	0.00000
1.00000	0.60784	0.00000
1.00000	0.62039	0.00000
1.00000	0.63294	0.00000
1.00000	0.64549	0.00000
1.00000	0.65804	0.00000
1.00000	0.67059	0.00000
1.00000	0.68314	0.00000
1.00000	0.69569	0.00000
1.00000	0.70824	0.00000
1.00000	0.72078	0.00000
1.00000	0.73333	0.00000
1.00000	0.74588	0.00000
1.00000	0.75843	0.00000
1.00000	0.77098	0.00000
1.00000	0.78353	0.00000
1.00000	0.79608	0.00000
1.00000	0.80863	0.00000
1.00000	0.82118	0.00000
1.00000	0.83373	0.00000
1.00000	0.84627	0.00000
1.00000	0.85882	0.00000
1.00000	0.87137	0.00000
1.00000	0.88392	0.00000
1.00000	0.89647	0.00000
1.00000	0.90902	0.00000
1.00000	0.92157	0.00000
1.00000	0.93412	0.00000
1.00000	0.94667	0.00000
1.00000	0.95922	0.00000
1.00000	0.97176	0.00000
1.00000	0.98431	0.00000
1.00000	0.99686	0.00000
1.00000	1.00000	0.01176
1.00000	1.00000	0.02745
1.00000	1.00000	0.04314
1.00000	1.00000	0.05882
1.00000	1.00000	0.07451
1.00000	1.00000	0.09020
1.00000	1.00000	0.10588
1.00000	1.00000	0.12157
1.00000	1.00000	0.13725
1.00000	1.00000	0.15294
1.00000	1.00000	0.16863
1.00000	1.00000	0.18431
1.00000	1.00000	0.20000
1.00000	1.00000	0.21569
1.00000	1.00000	0.23137
1.00000	1.00000	0.24706
1.00000	1.00000	0.26275
1.00000	1.00000	0.27843
1.00000	1.00000	0.29412
1.00000	1.00000	0.30980
1.00000	1.00000	0.32549
1.00000	1.00000	0.34118
1.00000	1.00000	0.35686
1.00000	1.00000	0.37255
1.00000	1.00000	0.38824
1.00000	1.00000	0.40392
1.00000	1.00000	0.41961
1.00000	1.00000	0.43529
1.00000	1.00000	0.45098
1.00000	1.00000	0.46667
1.00000	1.00000	0.48235
1.00000	1.00000	0.49804
1.00000	1.00000	0.51373
1.00000	1.00000	0.52941
1.00000	1.00000	0.54510
1.00000	1.00000	0.56078
1.00000	1.00000	0.57647
1.00000	1.00000	0.59216
1.00000	1.00000	0.60784
1.00000	1.00000	0.62353
1.00000	1.00000	0.63922
1.00000	1.00000	0.65490
1.00000	1.00000	0.67059
1.00000	1.00000	0.68627
1.00000	1.00000	0.70196
1.00000	1.00000	0.71765
1.00000	1.00000	0.73333
1.00000	1.00000	0.74902
1.00000	1.00000	0.76471
1.00000	1.00000	0.78039
1.00000	1.00000	0.79608
1.00000	1.00000	0.81176
1.00000	1.00000	0.82745
1.00000	1.00000	0.84314
1.00000	1.00000	0.85882
1.00000	1.00000	0.87451
1.00000	1.00000	0.89020
1.00000	1.00000	0.90588
1.00000	1.00000	0.92157
1.00000	1.00000	0.93725
1.00000	1.00000	0.95294
1.00000	1.00000	0.96863
1.00000	1.00000	0.98431
1.00000	1.00000	1.00000
0.00000	0.00000	0.00000
0.00784	0.00000	0.00000
0.01569	0.00000	0.00000
0.02353	0.00000	0.00000
0.03137	0.00000	0.00000
0.03922	0.00000	0.00000
0.04706	0.00000	0.00000
0.05490	0.00000	0.00000
0.06275	0.00000	0.00000
0.07059	0.00000	0.00000
0.07843	0.00000	0.00000
0.08627	0.00000	0.00000
0.09412	0.00000	0.00000
0.10196	0.00000	0.00000
0.10980	0.00000	0.00000
0.11765	0.00000	0.00000
0.12549	0.00000	0.00000
0.13333	0.00000	0.00000
0.14118	0.00000	0.00000
0.14902	0.00000	0.00000
0.15686	0.00000	0.00000
0.16471	0.00000	0.00000
0.17255	0.00000	0.00000
0.18039	0.00000	0.00000
0.18824	0.00000	0.00000
0.19608	0.00000	0.00000
0.20392	0.00000	0.00000
0.21176	0.00000	0.00000
0.21961	0.00000	0.00000
0.22745	0.00000	0.00000
0.23529	0.00000	0.00000
0.24314	0.00000	0.00000
0.25098	0.00000	0.00000
0.25882	0.00000	0.00000
0.26667	0.00000	0.00000
0.27451	0.00000	0.00000
0.28235	0.00000	0.00000
0.29020	0.00000	0.00000
0.29804	0.00000	0.00000
0.30588	0.00000	0.00000
0.31373	0.00000	0.00000
0.32157	0.00000	0.00000
0.32941	0.00000	0.00000
0.33725	0.00000	0.00000
0.34510	0.00000	0.00000
0.35294	0.00000	0.00000
0.36078	0.00000	0.00000
0.36863	0.00000	0.00000
0.37647	0.00000	0.00000
0.38431	0.00000	0.00000
0.39216	0.00000	0.00000
0.40000	0.00000	0.00000
0.40784	0.00000	0.00000
0.41569	0.00000	0.00000
0.42353	0.00000	0.00000
0.43137	0.00000	0.00000
0.43922	0.00000	0.00000
0.44706	0.00000	0.00000
0.45490	0.00000	0.00000
0.46275	0.00000	0.00000
0.47059	0.00000	0.00000
0.47843	0.00000	0.00000
0.48627	0.00000	0.00000
0.49412	0.00000	0.00000
0.50196	0.00078	0.00000
0.50980	0.00392	0.00000
0.51765	0.00706	0.00000
0.52549	0.01020	0.00000
0.53333	0.01333	0.00000
0.54118	0.01647	0.00000
0.54902	0.01961	0.00000
0.55686	0.02275	0.00000
0.56471	0.02588	0.00000
0.57255	0.02902	0.00000
0.58039	0.03216	0.00000
0.58824	0.03529	0.00000
0.59608	0.03843	0.00000
0.60392	0.04157	0.00000
0.61176	0.04471	0.00000
0.61961	0.04784	0.00000
0.62745	0.05098	0.00000
0.63529	0.05412	0.00000
0.64314	0.05725	0.00000
0.65098	0.06039	0.00000
0.65882	0.06353	0.00000
0.66667	0.06667	0.00000
0.67451	0.06980	0.00000
0.68235	0.07294	0.00000
0.69020	0.07608	0.00000
0.69804	0.07922	0.00000
0.70588	0.08235	0.00000
0.71373	0.08549	0.00000
0.72157	0.08863	0.00000
0.72941	0.09176	0.00000
0.73725	0.09490	0.00000
0.74510	0.09804	0.00000
0.75294	0.10118	0.00000
0.76078	0.10431	0.00000
0.76863	0.10745	0.00000
0.77647	0.11059	0.00000
0.78431	0.11373	0.00000
0.79216	0.11686	0.00000
0.80000	0.12000	0.00000
0.80784	0.12314	0.00000
0.81569	0.12627	0.00000
0.82353	0.12941	0.00000
0.83137	0.13255	0.00000
0.83922	0.13569	0.00000
0.84706	0.13882	0.00000
0.85490	0.14196	0.00000
0.86275	0.14510	0.00000
0.87059	0.14824	0.00000
0.87843	0.15137	0.00000
0.88627	0.15451	0.00000
0.89412	0.15765	0.00000
0.90196	0.16078	0.00000
0.90980	0.16392	0.00000
0.91765	0.16706	0.00000
0.92549	0.17020	0.00000
0.93333	0.17333	0.00000
0.94118	0.17647	0.00000
0.94902	0.17961	0.00000
0.95686	0.18275	0.00000
0.96471	0.18588	0.00000
0.97255	0.18902	0.00000
0.98039	0.19216	0.00000
0.98824	0.19529	0.00000
0.99608	0.19843	0.00000
1.00000	0.20627	0.00000
1.00000	0.21882	0.00000
1.00000	0.23137	0.00000
1.00000	0.24392	0.00000
1.00000	0.25647	0.00000
1.00000	0.26902	0.00000
1.00000	0.28157	0.00000
1.00000	0.29412	0.00000
1.00000	0.30667	0.00000
1.00000	0.31922	0.00000
1.00000	0.33176	0.00000
1.00000	0.34431	0.00000
1.00000	0.35686	0.00000
1.00000	0.36941	0.00000
1.00000	0.38196	0.00000
1.00000	0.39451	0.00000
1.00000	0.40706	0.00000
1.00000	0.41961	0.00000
1.00000	0.43216	0.00000
1.00000	0.44471	0.00000
1.00000	0.45725	0.00000
1.00000	0.46980	0.00000
1.00000	0.48235	0.00000
1.00000	0.49490	0.00000
1.00000	0.50745	0.00000
1.00000	0.52000	0.00000
1.00000	0.53255	0.00000
1.00000	0.54510	0.00000
1.00000	0.55765	0.00000
1.00000	0.57020	0.00000
1.00000	0.58275	0.00000
1.00000	0.59529	0.00000
1.00000	0.60784	0.00000
1.00000	0.62039	0.00000
1.00000	0.63294	0.00000
1.00000	0.64549	0.00000
1.00000	0.65804	0.00000
1.00000	0.67059	0.00000
1.00000	0.68314	0.00000
1.00000	0.69569	0.00000
1.00000	0.70824	0.00000
1.00000	0.72078	0.00000
1.00000	0.73333	0.00000
1.00000	0.74588	0.00000
1.00000	0.75843	0.00000
1.00000	0.77098	0.00000
1.00000	0.78353	0.00000
1.00000	0.79608	0.00000
1.00000	0.80863	0.00000
1.00000	0.82118	0.00000
1.00000	0.83373	0.00000
1.00000	0.84627	0.00000
1.00000	0.85882	0.00000
1.00000	0.87137	0.00000
1.00000	0.88392	0.00000
1.00000	0.89647	0.00000
1.00000	0.90902	0.00000
1.00000	0.92157	0.00000
1.00000	0.93412	0.00000
1.00000	0.94667	0.00000
1.00000	0.95922	0.00000
1.00000	0.97176	0.00000
1.00000	0.98431	0.00000
1.00000	0.99686	0.00000
1.00000	1.00000	0.00941
1.00000	1.00000	0.02196
1.00000	1.00000	0.03451
1.00000	1.00000	0.04706
1.00000	1.00000	0.05961
1.00000	1.00000	0.07216
1.00000	1.00000	0.08471
1.00000	1.00000	0.09725
1.00000	1.00000	0.10980
1.00000	1.00000	0.12235
1.00000	1.00000	0.13490
1.00000	1.00000	0.14745
1.00000	1.00000	0.16000
1.00000	1.00000	0.17255
1.00000	1.00000	0.18510
1.00000	1.00000	0.19765
1.00000	1.00000	0.21020
1.00000	1.00000	0.22275
1.00000	1.00000	0.23529
1.00000	1.00000	0.24784
1.00000	1.00000	0.26039
1.00000	1.00000	0.27294
1.00000	1.00000	0.28549
1.00000	1.00000	0.29804
1.00000	1.00000	0.31059
1.00000	1.00000	0.32314
1.00000	1.00000	0.33569
1.00000	1.00000	0.34824
1.00000	1.00000	0.36078
1.00000	1.00000	0.37333
1.00000	1.00000	0.38588
1.00000	1.00000	0.39843
1.00000	1.00000	0.41098
1.00000	1.00000	0.42353
1.00000	1.00000	0.43608
1.00000	1.00000	0.44863
1.00000	1.00000	0.46118
1.00000	1.00000	0.47373
1.00000	1.00000	0.48627
1.00000	1.00000	0.49882
1.00000	1.00000	0.51137
1.00000	1.00000	0.52392
1.00000	1.00000	0.53647
1.00000	1.00000	0.54902
1.00000	1.00000	0.56157
1.00000	1.00000	0.57412
1.00000	1.00000	0.58667
1.00000	1.00000	0.59922
1.00000	1.00000	0.61176
1.00000	1.00000	0.62431
1.00000	1.00000	0.63686
1.00000	1.00000	0.64941
1.00000	1.00000	0.66196
1.00000	1.00000	0.67451
1.00000	1.00000	0.68706
1.00000	1.00000	0.69961
1.00000	1.00000	0.71216
1.00000	1.00000	0.72471
1.00000	1.00000	0.73725
1.00000	1.00000	0.74980
1.00000	1.00000	0.76235
1.00000	1.00000	0.77490
1.00000	1.00000	0.78745
1.00000	1.00000	0.80000
0.00000	0.00000	0.00000
0.00843	0.00029	0.01077
0.01686	0.00059	0.02154
0.02528	0.00088	0.03231
0.03371	0.00117	0.04309
0.04214	0.00147	0.05386
0.05057	0.00176	0.06463
0.05899	0.00206	0.07540
0.06742	0.00235	0.08617
0.07585	0.00264	0.09694
0.08428	0.00294	0.10771
0.09270	0.00323	0.11848
0.10113	0.00352	0.12926
0.10956	0.00382	0.14003
0.11799	0.00411	0.15080
0.12642	0.00440	0.16157
0.13484	0.00470	0.17234
0.14327	0.00499	0.18311
0.15170	0.00529	0.19388
0.16013	0.00558	0.20465
0.16855	0.00587	0.21543
0.17698	0.00617	0.22620
0.18541	0.00646	0.23697
0.19384	0.00675	0.24774
0.20226	0.00705	0.25851
0.21069	0.00734	0.26928
0.21912	0.00763	0.28005
0.22755	0.00793	0.29082
0.23597	0.00822	0.30160
0.24440	0.00852	0.31237
0.25283	0.00881	0.32314
0.26126	0.00910	0.33391
0.26969	0.00940	0.34468
0.27811	0.00969	0.35545
0.28654	0.00998	0.36622
0.29497	0.01028	0.37699
0.30340	0.01057	0.38777
0.30248	0.01498	0.40185
0.29424	0.02263	0.41853
0.28600	0.03027	0.43522
0.27776	0.03791	0.45190
0.26952	0.04555	0.46858
0.26127	0.05320	0.48527
0.25303	0.06084	0.50195
0.24479	0.06848	0.51863
0.23655	0.07613	0.53532
0.22831	0.08377	0.55200
0.22007	0.09141	0.56868
0.21183	0.09905	0.58537
0.20358	0.10670	0.60205
0.19534	0.11434	0.61873
0.18710	0.12198	0.63541
0.17886	0.12962	0.65210
0.17062	0.13727	0.66878
0.16238	0.14491	0.68546
0.15414	0.15255	0.70215
0.14590	0.16019	0.71883
0.13765	0.16784	0.73551
0.12941	0.17548	0.75220
0.12117	0.18312	0.76888
0.11293	0.19077	0.78556
0.10469	0.19841	0.80225
0.09645	0.20605	0.81893
0.08821	0.21369	0.83561
0.07996	0.22134	0.85230
0.07172	0.22898	0.86898
0.06348	0.23662	0.88566
0.05524	0.24426	0.90235
0.04700	0.25191	0.91903
0.03876	0.25955	0.93571
0.03052	0.26719	0.95239
0.02228	0.27483	0.96908
0.01403	0.28248	0.98576
0.01099	0.28817	0.99883
0.03824	0.28252	0.99083
0.06549	0.27688	0.98282
0.09274	0.27123	0.97482
0.11999	0.26558	0.96682
0.14725	0.25993	0.95882
0.17450	0.25429	0.95081
0.20175	0.24864	0.94281
0.22900	0.24299	0.93481
0.25625	0.23734	0.92681
0.28350	0.23170	0.91880
0.31075	0.22605	0.91080
0.33800	0.22040	0.90280
0.36525	0.21475	0.89480
0.39250	0.20910	0.88680
0.41975	0.20346	0.87879
0.44700	0.19781	0.87079
0.47425	0.19216	0.86279
0.50150	0.18651	0.85479
0.52875	0.18087	0.84678
0.55601	0.17522	0.83878
0.58326	0.16957	0.83078
0.61051	0.16392	0.82278
0.63776	0.15828	0.81477
0.66501	0.15263	0.80677
0.69226	0.14698	0.79877
0.71951	0.14133	0.79077
0.74676	0.13568	0.78277
0.77401	0.13004	0.77476
0.80126	0.12439	0.76676
0.82851	0.11874	0.75876
0.85576	0.11309	0.75076
0.88301	0.10745	0.74275
0.91026	0.10180	0.73475
0.93751	0.09615	0.72675
0.96476	0.09050	0.71875
0.99202	0.08485	0.71074
1.00000	0.09022	0.69659
1.00000	0.10015	0.67988
1.00000	0.11007	0.66318
1.00000	0.12000	0.64647
1.00000	0.12993	0.62977
1.00000	0.13986	0.61306
1.00000	0.14978	0.59636
1.00000	0.15971	0.57965
1.00000	0.16964	0.56295
1.00000	0.17957	0.54624
1.00000	0.18949	0.52954
1.00000	0.19942	0.51283
1.00000	0.20935	0.49613
1.00000	0.21928	0.47942
1.00000	0.22920	0.46272
1.00000	0.23913	0.44601
1.00000	0.24906	0.42931
1.00000	0.25899	0.41260
1.00000	0.26891	0.39590
1.00000	0.27884	0.37919
1.00000	0.28877	0.36249
1.00000	0.29870	0.34578
1.00000	0.30862	0.32908
1.00000	0.31855	0.31237
1.00000	0.32848	0.29567
1.00000	0.33841	0.27896
1.00000	0.34833	0.26226
1.00000	0.35826	0.24555
1.00000	0.36819	0.22885
1.00000	0.37812	0.21214
1.00000	0.38804	0.19544
1.00000	0.39797	0.17873
1.00000	0.40790	0.16203
1.00000	0.41783	0.14532
1.00000	0.42775	0.12862
1.00000	0.43768	0.11191
0.99660	0.44785	0.10288
0.98501	0.45858	0.11237
0.97342	0.46932	0.12185
0.96183	0.48006	0.13134
0.95024	0.49080	0.14083
0.93864	0.50154	0.15031
0.92705	0.51228	0.15980
0.91546	0.52301	0.16929
0.90387	0.53375	0.17878
0.89228	0.54449	0.18826
0.88069	0.55523	0.19775
0.86909	0.56597	0.20724
0.85750	0.57671	0.21672
0.84591	0.58744	0.22621
0.83432	0.59818	0.23570
0.82273	0.60892	0.24518
0.81113	0.61966	0.25467
0.79954	0.63040	0.26416
0.78795	0.64114	0.27364
